19.04.2015                                                                                                                                  Dynamic List Display                                                                                                                                         1
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|  UPDID                    |OBJVERS|INFOCUBE     |ISOURCE                      |URPROGID                 |WIPROGID                 |       TIMESTMPCUBE|TSTPNM  |           TIMESTMP|OBJSTAT|CONTREL|       CONTTIMESTMP|OWNER   |BWAPPL|ACTIVFL|EXPERTMODE|STARTROUTINE|ODSPROGID                |TNAME|
|  4QN63U15U1ZFXIWXSPMFPALQE|A      |ZO00020      |8ZO00194                     |4QN63U8UD0L5G5GDYJORZCKG6|                         |20,111,018,153,109 |10175216|20,121,114,142,734 |ACT    |       |                 0 |10175216|      |X      |          |        9998|4QN63UGIVZ6UYRZU4DR49EJ5Y|     |
|  4QN63U15U1ZFXIWXSPMFPALQE|M      |ZO00020      |8ZO00194                     |4QN63U8UD0L5G5GDYJORZCKG6|                         |20,111,018,153,109 |10175216|20,121,114,142,734 |ACT    |       |                 0 |10175216|      |X      |          |        9998|4QN63UGIVZ6UYRZU4DR49EJ5Y|     |
|  4QNK81ESBQFKF1S0ISKDO2AE7|D      |0MIC_PS      |0MIC_CASE_PS_3               |4UX0IPBZ2HWWPE54Y3ZFCPKPR|                         |20,040,830,111,830 |SAP     |20,040,830,141,623 |INA    |3.5/03 |20,040,830,141,623 |SAP     |      |       |          |            |                         |     |
|  4QONI5AZVI9HISCELCQOH3P7F|D      |0MESDDS01    |0ME_ISM_SD_ORD_ITEM          |4UY3ST86M9QTT4PJ0O5Q5QZIZ|                         |20,040,811,082,834 |SAP     |20,040,907,085,907 |INA    |3.5/03 |20,040,907,085,907 |SAP     |      |       |          |        9998|4X2TY56RZNHHYAW38BV902MOR|     |
|  4QYMCDQGTJ1PM3Q6OBQN97SFE|D      |0PRODUCT     |0PRODUCT_GENERAL_ATTR        |4V82N1NNKAJ1WG3B3N5OXV2QY|                         |20,030,915,095,127 |SAP     |20,040,130,082,245 |INA    |3.5/02 |20,040,130,082,245 |SAP     |      |       |          |            |                         |     |
|  4QYZAVOVR9UVVFQI6E1OLD5DY|A      |ZC00200      |8ZO00198                     |4QYZAVWKA8GLE29YC840VF43Q|4QYZAW48T72AWOTEI26D5H2TI|20,120,813,110,846 |10165849|20,120,829,173,807 |ACT    |       |                 0 |10165849|      |X      |          |        9998|                         |     |
|  4QYZAVOVR9UVVFQI6E1OLD5DY|M      |ZC00200      |8ZO00198                     |4QYZAVWKA8GLE29YC840VF43Q|4QYZAW48T72AWOTEI26D5H2TI|20,120,813,110,846 |10165849|20,120,829,173,807 |ACT    |       |                 0 |10165849|      |X      |          |        9998|                         |     |
|  4QZJJBHXRGYS4Q1RIVDWMRJ4A|D      |0COPC_C04    |0CO_PC_ACT_06                |4V8ZTZF4I8G4F2EVY6SYBETFU|4XDPZBDPVM6SK8LG5UIH5QGLM|20,000,724,145,705 |SAP     |20,000,725,091,729 |INA    |2.1/01 |20,000,725,091,719 |SAP     |      |       |          |            |                         |     |
|  4R1P0OLKDE8MFHZFP8SQ58D52|A      |ZO00200      |Z0437                        |4R1P0OT8WCUBY4IVV2V2FABUU|                         |20,120,904,193,311 |10175216|20,120,911,092,029 |ACT    |       |                 0 |10175216|      |X      |          |        9998|4R1P0P0XFBG1GR2C0WXEPCAKM|     |
|  4R1P0OLKDE8MFHZFP8SQ58D52|M      |ZO00200      |Z0437                        |4R1P0OT8WCUBY4IVV2V2FABUU|                         |20,120,904,193,311 |10175216|20,120,911,092,029 |ACT    |       |                 0 |10175216|      |X      |          |        9998|4R1P0P0XFBG1GR2C0WXEPCAKM|     |
|  4R1P52X36LOKC2UJYX1TDPWG6|A      |ZO00199      |Z0419                        |4R1P534RPKA9UPE04R45NRV5Y|                         |20,120,910,155,113 |10175216|20,120,920,165,631 |ACT    |       |                 0 |10175216|      |X      |          |        9998|4R1P53CG8IVZDBXGAL6HXTTVQ|     |
|  4R1P52X36LOKC2UJYX1TDPWG6|M      |ZO00199      |Z0419                        |4R1P534RPKA9UPE04R45NRV5Y|                         |20,120,910,155,113 |10175216|20,120,920,165,631 |ACT    |       |                 0 |10175216|      |X      |          |        9998|4R1P53CG8IVZDBXGAL6HXTTVQ|     |
|  4R1P5XFII1WXBM3R5CCLBISUE|A      |ZC00201      |8ZO00199                     |4R1P5XN710IMU8N7B6EXLKRK6|4R1P5XUVJZ4CCV6NH0H9VMQ9Y|20,130,501,140,628 |50628792|20,130,624,181,042 |ACT    |       |                 0 |10175216|      |X      |          |            |                         |     |
|  4R1P5XFII1WXBM3R5CCLBISUE|M      |ZC00201      |8ZO00199                     |4R1P5XN710IMU8N7B6EXLKRK6|4R1P5XUVJZ4CCV6NH0H9VMQ9Y|20,130,501,140,628 |50628792|20,130,624,181,042 |ACT    |       |                 0 |10175216|      |X      |          |            |                         |     |
|  4R4D0W1ZGD8S6Z53YMMESPCW6|A      |ZC00202      |8ZO00077                     |4R4D0W9NZBUHPLOK4GOR2RBLY|4R4D0WHCIAG78880AAR3CTABQ|20,150,309,201,642 |50327882|20,150,312,191,432 |ACT    |       |                 0 |10093724|      |X      |          |        9998|                         |     |
|  4R4D0W1ZGD8S6Z53YMMESPCW6|M      |ZC00202      |8ZO00077                     |4R4D0W9NZBUHPLOK4GOR2RBLY|4R4D0WHCIAG78880AAR3CTABQ|20,150,309,201,642 |50327882|20,150,312,191,432 |ACT    |       |                 0 |10093724|      |X      |          |        9998|                         |     |
|  4R6OV2LQUX6OY5PA3V9858BK6|A      |ZC00202      |8ZO00078                     |4R6OV2TFDVSEGS8Q9PBKFAA9Y|4R6OV313WUE3ZES6FJDWPC8ZQ|20,150,309,201,642 |50327882|20,150,312,191,531 |ACT    |       |                 0 |10093724|      |X      |          |        9998|                         |     |
|  4R6OV2LQUX6OY5PA3V9858BK6|M      |ZC00202      |8ZO00078                     |4R6OV2TFDVSEGS8Q9PBKFAA9Y|4R6OV313WUE3ZES6FJDWPC8ZQ|20,150,309,201,642 |50327882|20,150,312,191,531 |ACT    |       |                 0 |10093724|      |X      |          |        9998|                         |     |
|  4RCIX96143RDYGAT3NN7WDBZ3|D      |0IMSU_C01    |80IMS_DS01                   |4VLZ7X37UV8Q8SNXIZ29L0MAN|4XQPD91T88ZEDYUHQMRSFC9GF|20,030,328,211,739 |SAP     |20,030,701,122,618 |INA    |3.3/01 |20,030,701,122,618 |SAP     |      |       |          |        9998|                         |     |
|  4RJ4DP8QW8H388PH0YZ5EOQZT|D      |0UCCONTRACT  |0UCCONTRACT3                 |4VSKOD5XMZYFIL2LGAE73C1BD|                         |20,031,008,162,801 |SAP     |20,040,322,085,057 |INA    |3.5/02 |20,040,322,085,057 |SAP     |      |       |          |            |                         |     |
|  4RL3FPFDZI34YPMDXLKRQMZ61|A      |ZO00129      |8ZO00203                     |4RL3FPN2IGOUHC5U3FN40OXVT|                         |20,100,311,175,932 |10165849|20,121,022,114,152 |ACT    |       |                 0 |10165849|      |X      |          |            |4RL3FPUR1FAJZYPA99PGAQWLL|     |
|  4RL3FPFDZI34YPMDXLKRQMZ61|M      |ZO00129      |8ZO00203                     |4RL3FPN2IGOUHC5U3FN40OXVT|                         |20,100,311,175,932 |10165849|20,121,022,114,152 |ACT    |       |                 0 |10165849|      |X      |          |            |4RL3FPUR1FAJZYPA99PGAQWLL|     |
|  4RO2BPYPYDKSIUEQHMS1B6B6N|D      |0MIC_PROC    |0MIC_CASE_PROC_1             |4VXIMDVWP524T6RUWY72ZTLI7|                         |20,040,830,105,140 |SAP     |20,040,830,141,301 |INA    |3.5/03 |20,040,830,141,301 |SAP     |      |       |          |            |                         |     |
|  4RT3XQWDM33HJIEYJ3TPHCOT4|D      |0SPL_DS53    |0SPL_SDPR_ASN2CONF_1         |4W2K8ETKCUKTTUS2YF8R5ZZ4O|                         |20,070,306,091,042 |SAP     |20,070,306,091,113 |INA    |7.0/03 |20,070,306,091,113 |SAP     |      |       |          |            |4Y7ADQS5Q8BHZ0YN62YA0BMAG|     |
|  4RW8I33T2BG9RYWLXKFVSGZUX|A      |ZC00204      |8ZO00077                     |4RW8I3BHLA1ZALG23EI82IYKP|4RW8I3J648NOT7ZI98KKCKXAH|20,141,015,102,634 |30104675|20,141,020,084,354 |ACT    |       |                 0 |10165849|      |X      |          |        9998|                         |     |
|  4RW8I33T2BG9RYWLXKFVSGZUX|M      |ZC00204      |8ZO00077                     |4RW8I3BHLA1ZALG23EI82IYKP|4RW8I3J648NOT7ZI98KKCKXAH|20,141,015,102,634 |30104675|20,141,020,084,354 |ACT    |       |                 0 |10165849|      |X      |          |        9998|                         |     |
|  4RY16SUPTXBYTXM3C28G505MX|A      |ZC00204      |8ZO00078                     |4RY16T2ECVXOCK5JHWASF24CP|4RY16TA2VUJDV6OZNQD4P432H|20,141,015,102,634 |30104675|20,141,020,085,226 |ACT    |       |                 0 |10093724|      |X      |          |        9998|                         |     |
|  4RY16SUPTXBYTXM3C28G505MX|M      |ZC00204      |8ZO00078                     |4RY16T2ECVXOCK5JHWASF24CP|4RY16TA2VUJDV6OZNQD4P432H|20,141,015,102,634 |30104675|20,141,020,085,226 |ACT    |       |                 0 |10093724|      |X      |          |        9998|                         |     |
|  4S1E624QYFQCFPXM6V7CRHETL|D      |0COPC_C07    |0CO_PC_ACT_10                |4U64BE3CBTH0KW46EIWVLT1ZD|4WAUGQ1XP77OQ2AQM6MEG4P55|20,020,911,130,349 |SAP     |20,020,911,133,912 |INA    |3.1/01 |20,020,911,133,912 |SAP     |      |       |          |            |                         |     |
|  4S32HCQRD9OYR88SD734Q3H3V|D      |0ME_NAM_VO$T |0ME_TITLE_ATTR               |4WCIS0NY416B1KLWSII6EQRFF|                         |20,040,803,145,210 |SAP     |20,040,803,145,353 |INA    |3.5/03 |20,040,803,145,353 |SAP     |      |       |          |        9998|                         |     |
|  4S6REW6Z5CR7QEE6EL00ARS16|D      |0CI_KMPR1    |0CI_KEYMAP_1                 |4WG7PK45W48K0QRATWF1ZF2CQ|                         |20,030,827,085,226 |SAP     |20,040,324,151,634 |INA    |3.5/02 |20,040,324,151,634 |SAP     |      |       |          |            |4YKXUW2R9HZ85WXV1K4KTQPII|     |
|  4S72NZI2LIMLRQUTD8NJH8E49|D      |0MEMAMO06    |0ME_PARTNER_ATTR             |4WGIYNF9CA3Y237XSK2L5VOFT|                         |20,040,401,181,750 |SAP     |20,021,209,142,100 |INA    |3.2/01 |20,021,209,142,100 |SAP     |      |       |          |            |4YL93ZDUPNUM79EI07S407BLL|     |
|  4SDAM9VYE8GAHXI4IJ64LLTVR|D      |0SRV_C01     |2LIS_02_S174                 |4WMQWXT54ZXMS9V8XUL6A947B|4YRH29RQIDOAXG1T5IAP4KRD3|19,990,630,131,848 |SAP     |19,990,714,141,054 |INA    |1.2/02 |                 0 |SAP     |      |       |          |            |                         |     |
|  4SI87SXV5OSE9HEA03PMIT6RT|A      |ZO00204      |8ZO00077                     |4SI87T5JONE3S3XQ5XRYSV5HL|                         |20,130,118,114,851 |10175216|20,130,129,151,900 |ACT    |       |                 0 |10130903|      |X      |          |        9998|4SI87TD87LZTAQH6BRUB2X47D|     |
|  4SI87SXV5OSE9HEA03PMIT6RT|M      |ZO00204      |8ZO00077                     |4SI87T5JONE3S3XQ5XRYSV5HL|                         |20,130,118,114,851 |10175216|20,130,129,151,900 |ACT    |       |                 0 |10130903|      |X      |          |        9998|4SI87TD87LZTAQH6BRUB2X47D|     |
|  4SI89D9Q7FZIUS0SSKVO97RT5|A      |ZO00204      |8ZO00078                     |4SI89DHEQEL8DEK8YEY0J9QIX|                         |20,130,118,114,851 |10175216|20,130,129,152,234 |ACT    |       |                 0 |10130903|      |X      |          |        9998|4SI89DP39D6XW13P490CTBP8P|     |
|  4SI89D9Q7FZIUS0SSKVO97RT5|M      |ZO00204      |8ZO00078                     |4SI89DHEQEL8DEK8YEY0J9QIX|                         |20,130,118,114,851 |10175216|20,130,129,152,234 |ACT    |       |                 0 |10130903|      |X      |          |        9998|4SI89DP39D6XW13P490CTBP8P|     |
|  4SMT2WC7DSQH4IP9IPN9ILSWI|D      |0TB_DS02     |0TB_AM_CN_06                 |4WW9DK9E4K7TEV2DY12B79382|                         |20,040,403,002,306 |SAP     |20,040,709,141,431 |INA    |3.5/03 |20,040,709,141,431 |SAP     |      |       |          |        9998|4Z0ZIW7ZHXYHK18Y5ORU1KQDU|     |
|  4SQKEYMRV3ZOV1OH6ZDKCHFHS|D      |0ISCMDS22    |0IS_IS_CM_NEG_01             |4X00PMJYLVH15E1LMASM14PTC|                         |20,051,124,094,911 |SAP     |20,051,124,122,426 |INA    |7.0/03 |20,051,124,122,426 |SAP     |      |       |          |            |4Z4QUYIJZ97PAK85TYI4VGCZ4|     |
|  4STJN5ILZDZN6EE0UGSNWW5U1|A      |ZO00206      |8ZO00205                     |4STJN5QAICLCP0XH0AV06Y4JT|                         |20,130,211,100,528 |00185381|20,140,618,164,120 |ACT    |       |                 0 |10175216|      |X      |          |        9998|4STJN5XZ1B727NGX64XCH039L|     |
|  4STJN5ILZDZN6EE0UGSNWW5U1|M      |ZO00206      |8ZO00205                     |4STJN5QAICLCP0XH0AV06Y4JT|                         |20,130,211,100,528 |00185381|20,140,618,164,120 |ACT    |       |                 0 |10175216|      |X      |          |        9998|4STJN5XZ1B727NGX64XCH039L|     |
|  4STL7DJDYI070YP25U15ZDNYH|A      |ZC00206      |2LIS_13_VDITM                |4STL7DR2HGLWJL8IBO3I9FMO9|4STL7DYR0F7M27RYHI5UJHLE1|20,130,412,103,005 |10163743|20,140,602,133,852 |ACT    |       |                 0 |K1562   |      |X      |          |        9998|                         |     |
|  4STL7DJDYI070YP25U15ZDNYH|M      |ZC00206      |2LIS_13_VDITM                |4STL7DR2HGLWJL8IBO3I9FMO9|4STL7DYR0F7M27RYHI5UJHLE1|20,130,412,103,005 |10163743|20,140,602,133,852 |ACT    |       |                 0 |K1562   |      |X      |          |        9998|                         |     |
|  4STL8IAIK36KUJVT4CGBBSUQ1|A      |ZO00205      |0EC_PCA_3                    |4STL8II731SAD6F9A6INLUTFT|                         |20,130,311,105,554 |10175216|20,130,419,140,648 |ACT    |       |                 0 |35001562|      |X      |          |        9998|4STL8IPVM0DZVSYPG0KZVWS5L|     |
|  4STL8IAIK36KUJVT4CGBBSUQ1|M      |ZO00205      |0EC_PCA_3                    |4STL8II731SAD6F9A6INLUTFT|                         |20,130,311,105,554 |10175216|20,130,419,140,648 |ACT    |       |                 0 |35001562|      |X      |          |        9998|4STL8IPVM0DZVSYPG0KZVWS5L|     |
|  4SVUQEVVZPU9F2JU38ZSN5I15|A      |ZO00206      |8ZC00206                     |4SVUQF3KIOFYXP3A9324X7GQX|                         |20,130,211,100,528 |10175216|20,130,404,102,006 |ACT    |       |                 0 |10175216|      |X      |          |        9998|4SVUQFB91N1OGBMQEX4H79FGP|     |
|  4SVUQEVVZPU9F2JU38ZSN5I15|M      |ZO00206      |8ZC00206                     |4SVUQF3KIOFYXP3A9324X7GQX|                         |20,130,211,100,528 |10175216|20,130,404,102,006 |ACT    |       |                 0 |10175216|      |X      |          |        9998|4SVUQFB91N1OGBMQEX4H79FGP|     |
|  4SW2KAB12K8RN9FJY8PBC8X3D|A      |ZBUS_IND$T   |ZX_0USAGE_IND_TEXT           |4SW2KAIPLIUH5VZ042RNMAVT5|                         |20,130,222,203,158 |10131153|20,130,222,204,324 |ACT    |       |                 0 |10131153|      |X      |          |            |                         |     |
|  4SW2KAB12K8RN9FJY8PBC8X3D|M      |ZBUS_IND$T   |ZX_0USAGE_IND_TEXT           |4SW2KAIPLIUH5VZ042RNMAVT5|                         |20,130,222,203,158 |10131153|20,130,222,204,324 |ACT    |       |                 0 |10131153|      |X      |          |            |                         |     |
|  4SW2KFUQRJX73JH85YE6LNZPL|A      |0USAGE_IND$T |ZX_0USAGE_IND_TEXT           |4SW2KG2FAIIWM60OBSGIVPYFD|                         |20,130,222,203,610 |10131153|20,130,222,204,414 |ACT    |       |                 0 |10131153|      |X      |          |            |                         |     |
|  4SW2KFUQRJX73JH85YE6LNZPL|M      |0USAGE_IND$T |ZX_0USAGE_IND_TEXT           |4SW2KG2FAIIWM60OBSGIVPYFD|                         |20,130,222,203,610 |10131153|20,130,222,204,414 |ACT    |       |                 0 |10131153|      |X      |          |            |                         |     |
|  4SWBU9Y5XGM6T99G556PR41VT|A      |ZO00194      |8ZO00206                     |4SWBUA5UGF7WBVSWAZ92160LL|                         |20,130,221,150,227 |10175216|20,130,412,070,201 |ACT    |       |                 0 |10175216|      |X      |          |        9998|4SWBUADIZDTLUICCGTBEB7ZBD|     |
|  4SWBU9Y5XGM6T99G556PR41VT|M      |ZO00194      |8ZO00206                     |4SWBUA5UGF7WBVSWAZ92160LL|                         |20,130,221,150,227 |10175216|20,130,412,070,201 |ACT    |       |                 0 |10175216|      |X      |          |        9998|4SWBUADIZDTLUICCGTBEB7ZBD|     |
|  4T3TRSVK7EH1TOWP9P0C3AISP|D      |0RPM_DS05    |0RPM_PROJ_DEPENDENCY         |4XDA2GSQY5YE419TP0FDRXT49|                         |20,040,707,193,906 |SAP     |20,040,707,205,759 |INA    |3.5/03 |20,040,707,205,759 |SAP     |      |       |          |            |4ZI07SRCBJP297GDWO4WM9GA1|     |
|  4TA9VJ3P6I70FWNQ44677S54S|D      |0CPR_C03     |0CO_OM_NWA_1                 |4XJQ670VX9OCQ90UJFL8WFFGC|4ZOGBIZHANF0VF7ER3ARQR2M4|20,030,325,072,511 |SAP     |20,030,325,075,701 |INA    |3.2/01 |20,030,325,075,701 |SAP     |      |       |          |            |                         |     |
|  4TARNU54AFBUNKAPY045X05ZW|D      |0BADRDS05    |0BA_BA_DR_5                  |4XK7YI2B16T6XWNUDBJ7LNGBG|                         |20,060,317,151,624 |SAP     |20,040,628,185,215 |INA    |3.5/03 |20,040,628,185,215 |SAP     |      |       |          |            |4ZOY3U0WEKJV32UEKZ8QFZ3H8|     |
|  4TCRAI8MKI5KGAFGKBJOJPMKP|A      |ZO00209      |ZGPE_LANDCST                 |4TCRAIGB3GR9YWYWQ5M0TRLAH|                         |20,130,404,151,328 |10165849|20,130,405,105,642 |ACT    |       |                 0 |10165849|      |X      |          |            |4TCRAINZMFCZHJICVZOD3TK09|     |
|  4TCRAI8MKI5KGAFGKBJOJPMKP|M      |ZO00209      |ZGPE_LANDCST                 |4TCRAIGB3GR9YWYWQ5M0TRLAH|                         |20,130,404,151,328 |10165849|20,130,405,105,642 |ACT    |       |                 0 |10165849|      |X      |          |            |4TCRAINZMFCZHJICVZOD3TK09|     |
|  4TFED6M8X1G5AVAB6HPZJLITL|A      |ZO00210      |8ZO00209                     |4TFED6TXG01UTHTRCBSBTNHJD|                         |20,130,424,101,839 |10175216|20,131,024,110,920 |ACT    |       |                 0 |10165849|      |X      |          |        9998|4TFED71LYYNKC4D7I5UO3PG95|     |
|  4TFED6M8X1G5AVAB6HPZJLITL|M      |ZO00210      |8ZO00209                     |4TFED6TXG01UTHTRCBSBTNHJD|                         |20,130,424,101,839 |10175216|20,131,024,110,920 |ACT    |       |                 0 |10165849|      |X      |          |        9998|4TFED71LYYNKC4D7I5UO3PG95|     |
|  4TFKNZH386ZTRT3G4E73APSAX|A      |ZO00210      |8ZO00076                     |4TFKNZORR5LJAFMWA89FKRR0P|                         |20,130,424,101,839 |10175216|20,131,024,130,327 |ACT    |       |                 0 |10165849|      |X      |          |        9998|4TFKNZWGA478T26CG2BRUTPQH|     |
|  4TFKNZH386ZTRT3G4E73APSAX|M      |ZO00210      |8ZO00076                     |4TFKNZORR5LJAFMWA89FKRR0P|                         |20,130,424,101,839 |10175216|20,131,024,130,327 |ACT    |       |                 0 |10165849|      |X      |          |        9998|4TFKNZWGA478T26CG2BRUTPQH|     |
|  4TP09V3GU6G8UZYEUY2G969I8|D      |0BBP_CON     |2LIS_02_HDR                  |4XYGKJ0NKXXL5CBJA9HHXTJTS|                         |20,040,121,162,924 |SAP     |20,040,123,131,605 |INA    |3.5/02 |20,040,123,131,605 |SAP     |      |       |          |        9998|5036PUZ8YBO9AII3HX70S56ZK|     |
|  4TQWZUV2H8EGJZMKKKMCKC6NE|D      |0UCCMDS07    |0UC_CM_NCL_MR01              |4Y0DAIS97ZVSUBZOZW1E8ZGYY|                         |20,040,309,130,636 |SAP     |20,040,309,130,708 |INA    |3.5/02 |20,040,309,130,708 |SAP     |      |       |          |        9998|5053FUQULDMGZI697JQX3B44Q|     |
